depth,magnitude_a,time,latitude,longitude
0,5.4,19950105181840.96, 391876, 1434037
3.74,5.2,19950105210734.28, 391109, 1435050
2,5,19950106064943.96, 401748, 1433945
2.63,5.3,19950107014129.96, 390678, 1435257
47.84,7.2,19950107073737.18, 401340, 1421833
38.07,6.2,1995010711368.73, 401681, 1422528
29.23,5.2,19950107161449.82, 401000, 1423172
71.49,5.4,19950107213439.74, 361810, 1395863
7.84,5.3,19950107222445.99, 401352, 1433688
43.31,6.2,19950110030018.01, 355625, 1412567
56.36,5.4,19950111164823.71, 415056, 1423583
37,6,19950112192648.39, 434415, 1471979
0.95,5,19950113082938.85, 341719, 1390947
37.89,5.7,1995011312130.59, 425870, 1470371
3.6,5.4,19950114212123.19, 392809, 1432538
46,5.5,19950115114020.13, 273072, 1282768
0,5.2,19950115134510.51, 403753, 1435331
16.06,7.3,19950117054651.86, 343590, 1350210
12.96,5.2,19950117055023.95, 343936, 1350781
9.25,5,19950117055311.68, 344077, 1350902
12.32,5,19950117062859.93, 343157, 1345475
12,5.4,19950117073836.35, 344722, 1352656
31.12,5.6,19950119120023.28, 431163, 1465886
22,5.1,19950119232825.82, 432521, 1470129
61.07,5.5,19950120123548.64, 430943, 1464398
6.22,5.5,19950121155632.15, 403291, 1435035
59.78,6.2,19950121174731.54, 430912, 1464379
598,5.4,1995012417327.22, 404783, 1320001
14.78,5.1,19950125231557.18, 344756, 1351827
0,5.5,19950128193726.92, 434097, 1480171
95,5.4,19950129135338.02, 292323, 1414772
1,5.2,19950131041922.28, 434138, 1474601
30,5.2,19950206042853.51, 434140, 1472103
56.02,5.6,19950206225134.35, 410836, 1421612
0,5.8,19950215054738.16, 433777, 1480448
15.94,5,19950218213733.86, 342643, 1344881
350.17,5.5,1995021822299.01, 461144, 1460094
49.42,5.5,19950219134554.66, 430264, 1464032
0,6.1,19950223140122.51, 394707, 1435500
63,6.4,1995022314192.82, 240771, 1214445
0,5.9,19950223142736.27, 394639, 1434766
6,5.3,19950306152339.89, 394401, 1435134
42,5.1,19950310033657, 205658, 1220006
368.47,5.6,19950310142221.25, 455450, 1433111
57.12,5.1,19950311134956.91, 391952, 1420732
6,6,19950312002110.64, 434609, 1480263
0,5,19950312054418.49, 434723, 1474540
5.7,5.3,19950312134044.82, 401356, 1433515
60,5.3,19950312143013.42, 301640, 1410860
3.73,5.1,19950316201057.86, 381163, 1430282
10.35,5.3,19950317000835.84, 354479, 1373389
56.22,5.1,19950323072432.39, 360589, 1400082
73.4,5.2,19950324131351.6, 243793, 1215424
48,5,19950324221710.45, 430942, 1471687
45,5.4,19950325194221.32, 430956, 1471416
357.49,5.6,19950331071552.76, 443411, 1375817
390.14,6.2,19950331230140.98, 380668, 1352360
16.16,5.6,19950401124934.77, 375347, 1391488
11,5.3,19950403183653.34, 252039, 1244550
33,5.7,19950403205443.6, 240498, 1221500
38,5.1,19950404073326.71, 240642, 1221071
6.06,5,19950405092016.19, 251974, 1244307
293.18,6.6,19950409024511.08, 213383, 1431184
120,5,19950409134452.08, 215484, 1210873
28.33,5.1,19950410121114.55, 301808, 1305349
46,5.1,19950410185114.69, 214492, 1211800
38,5.5,19950414084354.13, 433469, 1471733
45,5.7,19950415143634.89, 433922, 1471698
0.67,5.4,19950417030128.5, 273631, 1422789
1,5.7,1995041912504.21, 434673, 1480650
51,5.7,19950420224045.73, 431462, 1471526
156,5.3,1995042517294.79, 224895, 1204182
0,5.3,19950425223249.75, 401500, 1435963
5.92,5.2,19950425224858.5, 401649, 1435916
3,6.7,1995042901300.84, 434261, 1475295
14,5.5,19950429015518.76, 434881, 1475486
3,6.1,19950429020841.99, 434364, 1480047
44,5.1,19950429021435.4, 431630, 1475655
2,5.2,19950429133525.5, 434130, 1475138
46,5.4,1995050212549.67, 430932, 1471506
0,5.3,19950509024025.08, 433402, 1480089
54.87,5,19950513043658.27, 433354, 1470918
19.48,5,19950513222717.31, 335802, 1392699
35.72,5.3,19950516172151.59, 235331, 1232059
0,5.1,1995051621482.31, 273770, 1451678
18,5.4,19950517073110.84, 431777, 1474422
36,5,19950517073812.15, 431912, 1474722
0.65,5.1,19950518015524.41, 395425, 1434526
102,5.5,19950518233115.68, 435763, 1473430
15.7,5.9,19950523190128.93, 433856, 1414292
30,5.8,19950525135949.63, 433863, 1471661
0,5.8,19950525181133.14, 401343, 1434162
33,5,19950526031821.5, 201974, 1205808
33,5.2,19950528031111.56, 225412, 1212655
36,5.7,19950607195021.74, 440193, 1480698
80.5,5.1,19950608082321.11, 432346, 1470296
25,5.2,19950609171041.98, 433992, 1471979
42.63,5.3,19950616083322.86, 432565, 1464864
54.89,5.1,19950619084739.58, 433548, 1470554
51,5.9,1995062515597.15, 243354, 1214325
44,5.2,19950625170331.49, 430957, 1462919
182,5.4,19950625212537.66, 260156, 1245377
175.9,5.5,19950702040043.09, 443274, 1454184
54,5.2,19950702114753.1, 352278, 1424256
122.06,5.2,19950703085323.21, 350999, 1393387
384.37,5.8,19950708061515.06, 335305, 1372446
0,6,19950708144253.05, 393698, 1434454
3.7,5,19950708145526.54, 393383, 1434140
0,5.4,19950708154133.92, 393805, 1433839
27,5.6,19950715015247.79, 242110, 1214530
17,5,19950722023729.41, 440527, 1480633
39,5,19950723171351.66, 393352, 1445627
36,5.6,19950723184914.88, 432099, 1465623
60,5.3,19950724191949.55, 294492, 1303571
0,5.4,19950726073924.89, 435430, 1480801
456.39,5.7,19950730011845.48, 301801, 1384701
42.56,5.3,1995073003240.14, 355417, 1403512
45,5.6,19950730205119.38, 284247, 1291486
42,5,19950802002820.58, 393298, 1445535
77,5.6,19950806205936.51, 440612, 1472330
39,5.2,19950813074423.75, 430945, 1472395
0.56,6,19950817055847.93, 282760, 1280177
33,5.1,19950824170825.3, 213576, 1441116
0,5.3,19950827010610.75, 282411, 1281157
47,5,19950906040124.29, 433651, 1471566
22,5.4,19950907221642.96, 390483, 1443545
299.23,5.3,1995091100238.06, 350017, 1371716
109.71,5.2,1995091608524.96, 430002, 1435150
49.98,5,1995091614217.41, 432806, 1470347
60.13,5.2,19950920060551.44, 410952, 1421624
38,5.9,19950926161437.95, 414238, 1432927
27.18,5,19950929053722.21, 431693, 1464948
0,5,1995100120484.31, 345681, 1390918
440,5.9,1995100202063.9, 291199, 1392711
9.25,5.9,19951006214340.67, 340910, 1390623
7.42,5.1,19951006230655.1, 340834, 1390727
23,5.1,19951014120135.28, 243693, 1222825
38.52,6.9,19951018193723.29, 280199, 1302282
44.86,5.8,19951018193945.2, 280582, 1302572
44.41,5,19951018194356.91, 274919, 1300200
51,5.5,19951018194831.76, 275002, 1301761
40.59,5.3,19951018200145.92, 275947, 1300255
41.06,5,19951018202641.97, 280661, 1302476
492.61,5,19951018213841.11, 275796, 1400250
51,5.3,19951018224046.38, 274731, 1301853
41.81,5,19951019070523.31, 280712, 1302729
56.18,5.2,19951019074254.95, 274745, 1300798
37.46,6,19951019082555.98, 280383, 1303438
40.5,6.5,1995101909323.59, 280787, 1302225
21,6.7,19951019114133.08, 280114, 1302633
22,5.1,19951019115214.77, 280200, 1302303
44.67,5.2,19951019130146.41, 281050, 1302119
43.12,5,19951019153134.79, 281184, 1302507
51.59,5.2,19951019155434.29, 275321, 1300603
54.54,5.2,19951019195110.05, 274780, 1300836
45.65,5.3,19951020012023.03, 281003, 1302025
28.94,5.4,19951020131355.23, 280288, 1302093
583.64,5.1,19951020164931.36, 423163, 1322046
56.17,5,19951023063311.97, 275027, 1300112
59.71,5.1,1995102414246.97, 274707, 1301210
0,5.3,1995102921146.19, 275348, 1422538
30.74,5.8,19951101183555.17, 280979, 1301303
0,5.5,19951123231311.71, 401525, 1433481
59,6.8,19951125022413.46, 443409, 1492157
51,5.1,1995112522242.73, 442645, 1492579
3,6.3,19951128005258.42, 440634, 1492943
147.08,6,19951201000923.37, 440909, 1454661
66,5.3,1995120112174.64, 243597, 1214198
57,5.4,19951201193010.3, 441449, 1495438
17,5.6,19951203022120.99, 440811, 1494605
56,5,1995120303247.9, 441642, 1495264
60,5.7,1995120304409.17, 442700, 1495521
33,5.2,19951203044131.7, 441854, 1493654
0,5,19951203050025.55, 440888, 1493473
59,5.6,1995120308027.78, 441804, 1495362
33,5.1,19951203080333.1, 443582, 1491842
59,5.3,19951203100815.17, 444293, 1495214
38.54,5,19951203120853.13, 424504, 1452807
59,5.3,19951203214057.9, 442849, 1495742
52,6.1,19951204031031.61, 444213, 1494257
20,6.4,19951204032245.3, 450192, 1494850
56,5,19951204034754.36, 442229, 1494419
60,5.7,19951204041541.22, 445333, 1494167
0,5.4,19951204042429.25, 442123, 1493260
60,5.6,19951204045419.66, 443452, 1495539
72,5.2,19951204045956.31, 440980, 1495587
62,5.2,1995120405094.78, 441927, 1495943
56,5,19951204053456.02, 443376, 1494775
54,5.3,19951204055620.47, 442627, 1495845
59,5,19951204073031.21, 443491, 1495172
58,5,19951204082149.63, 443716, 1495476
57,5,1995120408543.26, 445152, 1495105
59,5.3,19951204091911.04, 443480, 1495731
51,5.2,19951204093053.83, 444381, 1495092
56,5.1,1995120509250.07, 440911, 1495754
56,5.3,1995120511216.65, 443136, 1495056
29,5.6,19951205215616.59, 440735, 1481518
59,5.1,19951205224315.39, 331537, 1410796
31,5.3,19951206083551.06, 434008, 1471268
60,5.5,19951207081721.71, 442671, 1493131
49,5.1,19951207082226.79, 440945, 1494498
59,5,19951207113355.79, 440652, 1494502
45,5.4,19951207114413.9, 440015, 1494738
47,5,19951207120458.29, 435629, 1494312
55,5.8,1995120712221.73, 435891, 1495616
57,5.9,19951207141218.71, 440557, 1495956
46,5,19951209000428.48, 440242, 1495783
56.81,5,19951210235339.89, 274367, 1300659
53,6.3,1995121107486.75, 442887, 1495942
20,5.5,19951217000946.1, 292026, 1291679
2,5,19951217040415.81, 434227, 1493050
40.33,5.1,19951217153924.82, 344084, 1410411
25,5.4,19951218085221.99, 292235, 1291750
77,5,19951219011755.96, 241549, 1214227
62.57,5,19951220180847.94, 425001, 1454700
50.05,5.2,19951220203921.07, 272395, 1282021
352.18,5,19951227051037.91, 464263, 1481243
0,6.5,1995123021114.8, 404203, 1434513
0,6.2,19951230211734.8, 404313, 1433258
8,6.1,19951230212310, 253779, 1244676
147.43,5.4,19951231011530.88, 310879, 1404667
2.95,5.6,19951231054513.31, 404805, 1433459
46,5.1,19990102012030.68, 361399, 1414257
118.69,5.5,19990109120538.65, 440778, 1472555
468.82,6,19990112113228.87, 265135, 1404169
541,5.6,19990115201451.4, 274964, 1392588
31,5,19990117142912.22, 431002, 1473059
10.14,5.7,19990122070213.03, 383634, 1430695
0,5.2,19990122070356.81, 383854, 1425366
39.97,6.6,1999012409376.07, 303411, 1311740
34.39,5.1,19990126162711.58, 280801, 1421127
44.96,5.3,19990201015150.91, 370768, 1413155
44.65,5.5,19990201042911.38, 432074, 1465996
438,5.8,19990205233752.23, 464811, 1473994
30,5.5,19990213024446.85, 443142, 1495231
47,5.3,19990214202237.04, 442221, 1495432
20,5.9,1999022010580.58, 354045, 1422935
57,5.9,19990220195010.57, 353561, 1421965
48,5,19990222020820.9, 354334, 1421989
48,5.9,1999022222490.42, 240655, 1222924
20.65,5.3,19990226141816.74, 390931, 1395021
16.14,5,19990226141926.23, 390890, 1395116
53,6.3,19990302161218.18, 354072, 1420780
39.09,5.1,19990307100342.84, 425761, 1455781
9.22,5.1,19990314090442.46, 341420, 1390826
11.64,5.2,19990316164335.39, 351664, 1355587
29,5.8,19990319025540.83, 410125, 1431339
0,6.1,19990324051522.85, 293364, 1281910
59.04,5,1999032608319.38, 362704, 1403693
14,5.2,1999032801373.51, 340598, 1390044
633,7.1,19990408221034.19, 433306, 1305940
59.47,5.2,1999042521272.95, 362736, 1403732
61.42,5.6,1999042916467.37, 285010, 1310890
44,5.3,19990507100324.71, 244648, 1214838
34,5,1999051021585.79, 300921, 1412302
105.99,6.3,19990513025923.11, 425805, 1435226
24,5.2,19990516121932.84, 280129, 1420566
72.15,5.3,19990604011145.36, 243660, 1222833
0,5.4,19990606134639.89, 322518, 1420264
0,5.1,19990609062719.75, 270374, 1424977
37.58,5.3,19990615164734.39, 430164, 1461161
448.96,6.1,19990703143012.55, 263416, 1410942
48.98,5,19990705124548.7, 432694, 1473483
49.64,5,19990715075621.89, 355614, 1402646
83.62,5.1,19990720095325.99, 271943, 1421096
46,5,19990727143019.84, 395626, 1444859
28,5,19990812162520.11, 440074, 1480909
84,5.2,19990813220558.54, 450523, 1483142
387.59,5,19990816162859.94, 315199, 1381105
65.83,5.6,19990821053311.35, 340185, 1352823
27.62,5.1,19990823151126.24, 414227, 1434477
0,5,19990825161044.47, 272792, 1430993
100,5.2,19990910231825.17, 223427, 1220084
43,5.9,19990912120314.98, 290086, 1424565
75.81,5.1,19990913075646.82, 353586, 1400959
47,5.2,19990916043855.89, 441603, 1494243
0,7.7,19990921024728.6, 235262, 1205589
89,5.8,19990921025717.24, 240025, 1210054
120,5.2,19990921030347.41, 240378, 1211099
112,5.8,19990921031154.3, 234635, 1210109
73,5.8,19990921031618.64, 232637, 1205989
1,5,19990921044035.93, 234613, 1210454
0,6.9,19990921064638.78, 235029, 1205251
0,5.1,19990921120122.04, 231896, 1213197
30,5.2,19990921204946.49, 444638, 1495966
0,5,19990922031834.79, 235169, 1205315
61,6.6,19990922091438.92, 234103, 1205101
99,6,19990922094944.54, 235032, 1210191
83,5,19990922211720.67, 233897, 1205932
91,5.2,19990923214435.31, 240172, 1210141
103,5.2,19990925174333.35, 234035, 1210091
70,6.6,19990926085251.6, 235098, 1205973
12,5.2,19990927083838.8, 440488, 1481277
61,5.3,19991001215413.06, 233646, 1205402
42,5.1,19991003021418.35, 240738, 1222522
4.4,5.7,19991003060837.85, 401119, 1431160
0,5,1999100307171.43, 221731, 1210422
50,5.1,19991003080038.31, 290225, 1424300
56.62,5.2,19991005093840.93, 372134, 1422577
39,5.2,19991016171419.48, 362773, 1413206
437.97,5,19991017013818.18, 295164, 1391759
92,5,19991019010046.47, 234734, 1210413
39,5,19991021123417.88, 240205, 1223250
42,5.2,19991022055151.02, 235857, 1222995
12,6,19991022111857, 231513, 1203197
81,5.5,19991022121018.84, 231440, 1202898
30,5.9,19991024132137.94, 444599, 1495264
45,5.6,19991025162952.47, 315675, 1422691
32.12,5.3,19991030094833.92, 343827, 1415937
91,6.6,1999110202534.22, 232673, 1214437
15.04,5,1999110703341.66, 360356, 1354765
46.06,5.7,19991115103435.48, 381920, 1422566
59.89,5,19991117075416.23, 420491, 1422422
121,5.1,19991117163510.38, 242557, 1203009
6,5.2,19991126191232.6, 235857, 1225182
442.95,5.7,19991206070031.08, 295286, 1391511
152.83,5,19991214202127.43, 251141, 1233472
54,5,19991230231129.71, 292249, 1423553
394.57,5.4,19991231220911.69, 371784, 1344911
169.24,6.5,19980101151124.17, 241314, 1424798
49.56,5,19980103031956.37, 425722, 1452622
77.98,5,1998011402177.88, 353699, 1401397
53.41,5.3,19980121002116.77, 433622, 1465385
62.15,5.3,19980131005017.22, 412777, 1420463
527.43,5.1,19980201180636.02, 280651, 1395883
47.58,5.1,19980205194848.99, 431159, 1454820
47,5,19980206100511.49, 441722, 1494197
551.83,5.8,19980207101338.92, 245242, 1420452
551.59,6.4,1998020710191.64, 245371, 1420530
19.12,5.2,19980221095541.81, 371622, 1384774
314.68,5.5,19980301023848.23, 333181, 1382615
170,5.7,19980308093543.25, 203025, 1220697
35.42,5.1,1998031204277.41, 374262, 1421335
32,5,19980314204657.79, 371148, 1430422
48.6,5.4,1998032318379.22, 362214, 1411092
0,5.1,19980331174124.69, 202145, 1214359
28,5.2,19980406142853.06, 281280, 1431733
25.72,5,1998040709271.81, 341761, 1415106
48.32,5,19980409142931.67, 424805, 1445941
94.87,5.4,19980409174539.14, 365671, 1410103
225.1,5.9,1998041211569.8, 245382, 1422049
53.75,5,1998041921219.73, 242273, 1254436
7.78,5.5,19980422203248.42, 351054, 1363379
49.46,5.1,19980423004216.24, 432072, 1464954
6.09,5,19980426073736.61, 345780, 1391041
33,6.1,19980430083237.58, 304972, 1421344
4.72,5.9,1998050311095.31, 345764, 1391055
35,7.7,19980504083018.63, 222277, 1252621
30,5.3,19980508000842.43, 224036, 1251858
23,5.7,19980508134831.23, 305197, 1420448
46,5.2,1998050902375.63, 223594, 1252186
22,5.4,19980514152032.31, 292347, 1422705
11.8,5.3,19980514195341.07, 401660, 1432565
18.34,5.9,19980515035620.61, 401583, 1432702
31,5.3,19980519101832.46, 362970, 1422285
37,5.2,19980520154411.93, 223692, 1254123
84.16,5,19980521065347.99, 383358, 1420268
85.57,5.4,19980523044935.24, 334225, 1315053
47,5.3,19980527101631.43, 222162, 1253302
11,6.4,1998053103189.03, 390173, 1435088
25,5.3,1998060110219.94, 391008, 1431582
411.87,5.8,19980601163550.83, 340186, 1361379
43,5,19980603031935.05, 223938, 1254094
46.43,5.7,1998061422176.19, 352787, 1404494
57.46,5.2,1998062216076.02, 281611, 1292877
8.88,5,19980701022247.31, 363734, 1375489
399,5,19980706070558.88, 462937, 1460989
0,5.1,19980708033018.43, 201182, 1213079
188,5.5,19980712091158.51, 244145, 1425333
54.41,5.1,19980712135243.66, 232335, 1232592
98,5.9,19980717135115.05, 231872, 1202812
439,5.2,1998072320263.06, 302300, 1385855
131,6.2,1998072503444.79, 213895, 1215693
7.6,5.2,19980803200933.19, 371258, 1395971
119,5.3,19980811110750.4, 250481, 1231381
2.78,5,1998081215133.67, 361421, 1373769
3.16,5.6,1998081603317.83, 361969, 1373754
42.06,5.3,19980816230519.5, 371505, 1414551
159,5.3,19980819030016.65, 450788, 1492003
467,7.1,19980820154053.85, 285344, 1395474
384,5.1,19980820183636.93, 451617, 1371805
0,5.2,19980827105415.66, 271327, 1424373
64.6,5.3,19980829084642.35, 353798, 1400176
7.86,6.2,19980903165817.21, 394836, 1405407
62.73,5.5,19980913143448.98, 242200, 1225812
13.18,5.2,1998091516242.69, 381690, 1404560
0.13,5.2,19980922225836.21, 280886, 1280076
183,6.1,19981003201543.05, 283587, 1273237
300,5.2,19981007155314.9, 213216, 1430342
19.46,5.6,19981014054111.44, 400565, 1432700
79,6.1,19981027203333.83, 332737, 1420003
46,5.3,19981031223849.91, 292675, 1423138
49.62,5.2,1998110308110.9, 432828, 1473309
72,5.1,19981103160638.09, 220075, 1212112
74,5.2,19981118072732.13, 222680, 1205383
0,6.5,19981120003918.85, 225110, 1254515
0,5.2,19981121210618.85, 264577, 1262640
83.1,5.2,19981124044811.72, 380093, 1413304
0,5,19981126191015.79, 315100, 1410984
10,5.5,19981204200017.6, 200540, 1205418
53.66,5.2,19981207180118.41, 291634, 1302647
477.84,5.4,19981214133054.82, 305848, 1380266
24.13,5.7,19981216091845.28, 311805, 1313532
40.16,5.1,19981217214938.12, 360342, 1412298
58,5.1,19981219184537.34, 234296, 1252466
7,5.4,19981220115342.81, 280593, 1280467
42.92,5.1,20000109130222.22, 371743, 1413983
468.77,5.8,20000111014044.65, 272969, 1403644
17.61,5.4,2000012316402.12, 301430, 1310343
58.51,7,2000012823218.76, 430049, 1464466
164,5.9,20000129013924.56, 260782, 1243361
20,5.6,2000020801411.6, 311069, 1415928
596.85,5.8,2000021311576.94, 425779, 1320989
36,5,20000215052221.35, 310482, 1420855
90,5.3,20000216063319.38, 230709, 1204772
10,5.2,20000216205215.28, 372548, 1444430
30,5,2000021915066.97, 443292, 1493429
223,5.2,20000220230438.99, 245393, 1425025
129,5.2,2000022515130.21, 251337, 1235740
0,5.1,20000303055729.46, 201745, 1220793
489,5,20000312021915.17, 273828, 1402195
231,5.5,20000316052925.64, 262966, 1241518
78.1,5.1,2000032006263.84, 375950, 1412890
128.04,7.9,20000328200023.4, 223347, 1440213
47.87,5.4,2000033016064.33, 431215, 1463390
351.17,5.4,20000421200617.02, 354345, 1354364
156.21,5.4,2000042204169.84, 224033, 1434825
25.48,5,20000426002812.77, 401446, 1432192
145,5,20000426214816.39, 262341, 1253480
8.73,5.3,20000426214846.4, 401521, 1432457
14.17,5.4,2000042621551.51, 401456, 1432067
38,5.3,20000430213948.64, 402448, 1435203
494,5.4,20000514131118.75, 273835, 1400091
315,5.1,20000517050847.38, 214533, 1432913
68,5.9,20000517122549.33, 235984, 1205401
218,5,20000523234459.3, 271119, 1254177
44,5.1,20000525030021.43, 231264, 1452235
48.06,6.1,20000603175447.7, 354139, 1404479
28,6.2,2000060623570.6, 292136, 1313714
21.3,6.2,20000607061643.24, 364959, 1353378
10.31,5,20000608093246.13, 324154, 1304572
508.34,5.9,20000610073513.34, 302597, 1381300
526.57,6.2,20000610083143.02, 302521, 1381259
3,6.4,20000611032327.26, 233965, 1211090
83,5.8,20000615201049.01, 292096, 1320693
478.58,5.1,20000616113221.34, 295034, 1391454
316.75,5.3,20000617114732.07, 214215, 1431153
206,5.2,20000620115337.8, 252556, 1221661
35.99,6,20000625153445.26, 310258, 1313783
14.79,5.2,20000628182547.79, 341102, 1392159
14.67,5.3,20000629011519.12, 340738, 1392204
11.17,5.1,20000629012124.42, 340668, 1391908
10.52,5.3,20000629115622.39, 341319, 1391146
11.97,5.4,20000629121152.5, 341419, 1390969
12.65,5.1,20000629123427.41, 341427, 1391034
17.07,5.5,20000629130237.96, 340835, 1392019
18.03,5.2,20000629135327.61, 340760, 1392188
18.99,5.7,20000629153023.27, 340798, 1392163
17.38,5,20000701024118.92, 341398, 1391628
42.18,5.2,20000701053341.74, 371877, 1413970
16.06,6.5,20000701160156.34, 341140, 1391161
18,5.1,20000702082827.55, 340969, 1392084
178,5.3,20000703002834.85, 225243, 1440864
19.67,5.1,20000703044247.01, 341147, 1391526
16.08,5.6,20000703050336.65, 341052, 1392061
15.38,5,20000703123622.81, 340841, 1392143
30.11,5.1,20000703222431.87, 310699, 1313510
17.91,5.7,20000704155351.93, 340717, 1392064
0,5.2,20000705071945.07, 203593, 1223006
0,5.6,20000705075410.87, 203998, 1222803
16.68,5.2,20000705112111.53, 340919, 1391897
19.84,5,2000070613079.38, 341207, 1391646
17,5.4,20000706235940.63, 341266, 1391439
16.49,5.2,20000707033153.62, 341267, 1391497
17.26,5.2,20000707035937.52, 341255, 1391385
16.57,5.4,20000707114528.23, 341260, 1391451
0,5.3,20000708184145.97, 340605, 1393114
11.96,5.5,20000709014911.43, 341332, 1391756
17.11,5,20000709015226.12, 341298, 1391473
15.36,6.1,20000709035744.93, 341271, 1391383
393,5.5,20000710185817.51, 463242, 1454829
16.94,5.1,20000711135658.98, 341200, 1391944
15.4,5,2000071122102.2, 341185, 1391545
15.26,5.1,20000712032351.21, 341392, 1391380
15.84,5.2,20000712042543.42, 341167, 1391644
18.09,5.3,2000071212192.91, 341175, 1391718
10.41,5.4,2000071304253.17, 341107, 1391676
